dimension,dataset,extraction,scaling,exp_var_ratio,whitening,model,metric,score,date
arousal,pmdeamobal,librosa,standard,0.75,True,SVRlin,rmse,0.145,2019-11-30_14-16-40
arousal,pmdeamobal,librosa,standard,0.75,True,DecTree,rmse,0.153,2019-11-30_14-16-40
arousal,pmdeamobal,librosa,standard,0.75,True,RandFor,rmse,0.163,2019-11-30_14-16-40
valence,pmdeamobal_agg,librosa,standard,0.75,True,NaiveMean,rmse,0.144,2019-11-30_14-16-40
valence,pmdeamobal_agg,librosa,standard,0.75,True,Lasso,rmse,0.144,2019-11-30_14-16-40
valence,pmdeamobal_agg,librosa,standard,0.75,True,ElasticNet,rmse,0.144,2019-11-30_14-16-40
valence,pmdeamobal_agg,librosa,standard,0.75,True,Ridge,rmse,0.13,2019-11-30_14-16-40
valence,pmdeamobal_agg,librosa,standard,0.75,True,kNN,rmse,0.134,2019-11-30_14-16-40
valence,pmdeamobal_agg,librosa,standard,0.75,True,SVRrbf,rmse,0.129,2019-11-30_14-16-40
valence,pmdeamobal_agg,librosa,standard,0.75,True,SVRpoly,rmse,0.13,2019-11-30_14-16-40
valence,pmdeamobal_agg,librosa,standard,0.75,True,SVRlin,rmse,0.13,2019-11-30_14-16-40
valence,pmdeamobal_agg,librosa,standard,0.75,True,DecTree,rmse,0.134,2019-11-30_14-16-40
valence,pmdeamobal_agg,librosa,standard,0.75,True,RandFor,rmse,0.135,2019-11-30_14-16-40
arousal,pmdeamobal_agg,librosa,standard,0.75,True,NaiveMean,rmse,0.163,2019-11-30_14-16-40
arousal,pmdeamobal_agg,librosa,standard,0.75,True,Lasso,rmse,0.163,2019-11-30_14-16-40
arousal,pmdeamobal_agg,librosa,standard,0.75,True,ElasticNet,rmse,0.163,2019-11-30_14-16-40
arousal,pmdeamobal_agg,librosa,standard,0.75,True,Ridge,rmse,0.148,2019-11-30_14-16-40
arousal,pmdeamobal_agg,librosa,standard,0.75,True,kNN,rmse,0.149,2019-11-30_14-16-40
arousal,pmdeamobal_agg,librosa,standard,0.75,True,SVRrbf,rmse,0.143,2019-11-30_14-16-40
arousal,pmdeamobal_agg,librosa,standard,0.75,True,SVRpoly,rmse,0.148,2019-11-30_14-16-40
arousal,pmdeamobal_agg,librosa,standard,0.75,True,SVRlin,rmse,0.148,2019-11-30_14-16-40
arousal,pmdeamobal_agg,librosa,standard,0.75,True,DecTree,rmse,0.16,2019-11-30_14-16-40
arousal,pmdeamobal_agg,librosa,standard,0.75,True,RandFor,rmse,0.154,2019-11-30_14-16-40
valence,pmemo,librosa,robust,None,True,NaiveMean,rmse,0.162,2019-11-30_14-28-24
valence,pmemo,librosa,robust,None,True,Lasso,rmse,0.162,2019-11-30_14-28-24
valence,pmemo,librosa,robust,None,True,ElasticNet,rmse,0.162,2019-11-30_14-28-24
valence,pmemo,librosa,robust,None,True,Ridge,rmse,0.19,2019-11-30_14-28-24
valence,pmemo,librosa,robust,None,True,kNN,rmse,0.175,2019-11-30_14-28-24
valence,pmemo,librosa,robust,None,True,SVRrbf,rmse,0.165,2019-11-30_14-28-24
valence,pmemo,librosa,robust,None,True,SVRpoly,rmse,0.183,2019-11-30_14-28-24
valence,pmemo,librosa,robust,None,True,SVRlin,rmse,0.185,2019-11-30_14-28-24
valence,pmemo,librosa,robust,None,True,DecTree,rmse,0.155,2019-11-30_14-28-24
valence,pmemo,librosa,robust,None,True,RandFor,rmse,0.161,2019-11-30_14-28-24
arousal,pmemo,librosa,robust,None,True,NaiveMean,rmse,0.184,2019-11-30_14-28-24
arousal,pmemo,librosa,robust,None,True,Lasso,rmse,0.184,2019-11-30_14-28-24
arousal,pmemo,librosa,robust,None,True,ElasticNet,rmse,0.184,2019-11-30_14-28-24
arousal,pmemo,librosa,robust,None,True,Ridge,rmse,0.164,2019-11-30_14-28-24
arousal,pmemo,librosa,robust,None,True,kNN,rmse,0.186,2019-11-30_14-28-24
arousal,pmemo,librosa,robust,None,True,SVRrbf,rmse,0.175,2019-11-30_14-28-24
arousal,pmemo,librosa,robust,None,True,SVRpoly,rmse,0.16,2019-11-30_14-28-24
arousal,pmemo,librosa,robust,None,True,SVRlin,rmse,0.16,2019-11-30_14-28-24
arousal,pmemo,librosa,robust,None,True,DecTree,rmse,0.15,2019-11-30_14-28-24
arousal,pmemo,librosa,robust,None,True,RandFor,rmse,0.184,2019-11-30_14-28-24
valence,deam,librosa,robust,None,True,NaiveMean,rmse,0.145,2019-11-30_14-28-24
valence,deam,librosa,robust,None,True,Lasso,rmse,0.145,2019-11-30_14-28-24
valence,deam,librosa,robust,None,True,ElasticNet,rmse,0.145,2019-11-30_14-28-24
valence,deam,librosa,robust,None,True,Ridge,rmse,0.141,2019-11-30_14-28-24
valence,deam,librosa,robust,None,True,kNN,rmse,0.158,2019-11-30_14-28-24
valence,deam,librosa,robust,None,True,SVRrbf,rmse,0.126,2019-11-30_14-28-24
valence,deam,librosa,robust,None,True,SVRpoly,rmse,0.155,2019-11-30_14-28-24
valence,deam,librosa,robust,None,True,SVRlin,rmse,0.191,2019-11-30_14-28-24
valence,deam,librosa,robust,None,True,DecTree,rmse,0.131,2019-11-30_14-28-24
valence,deam,librosa,robust,None,True,RandFor,rmse,0.144,2019-11-30_14-28-24
arousal,deam,librosa,robust,None,True,NaiveMean,rmse,0.161,2019-11-30_14-28-24
arousal,deam,librosa,robust,None,True,Lasso,rmse,0.161,2019-11-30_14-28-24
arousal,deam,librosa,robust,None,True,ElasticNet,rmse,0.161,2019-11-30_14-28-24
arousal,deam,librosa,robust,None,True,Ridge,rmse,0.194,2019-11-30_14-28-24
arousal,deam,librosa,robust,None,True,kNN,rmse,0.176,2019-11-30_14-28-24
arousal,deam,librosa,robust,None,True,SVRrbf,rmse,0.132,2019-11-30_14-28-24
arousal,deam,librosa,robust,None,True,SVRpoly,rmse,0.189,2019-11-30_14-28-24
arousal,deam,librosa,robust,None,True,SVRlin,rmse,0.209,2019-11-30_14-28-24
arousal,deam,librosa,robust,None,True,DecTree,rmse,0.148,2019-11-30_14-28-24
arousal,deam,librosa,robust,None,True,RandFor,rmse,0.16,2019-11-30_14-28-24
valence,pmemo_agg,librosa,robust,None,True,NaiveMean,rmse,0.162,2019-11-30_14-28-24
valence,pmemo_agg,librosa,robust,None,True,Lasso,rmse,0.162,2019-11-30_14-28-24
valence,pmemo_agg,librosa,robust,None,True,ElasticNet,rmse,0.162,2019-11-30_14-28-24
valence,pmemo_agg,librosa,robust,None,True,Ridge,rmse,0.119,2019-11-30_14-28-24
valence,pmemo_agg,librosa,robust,None,True,kNN,rmse,0.14,2019-11-30_14-28-24
valence,pmemo_agg,librosa,robust,None,True,SVRrbf,rmse,0.127,2019-11-30_14-28-24
valence,pmemo_agg,librosa,robust,None,True,SVRpoly,rmse,0.12,2019-11-30_14-28-24
valence,pmemo_agg,librosa,robust,None,True,SVRlin,rmse,0.12,2019-11-30_14-28-24
valence,pmemo_agg,librosa,robust,None,True,DecTree,rmse,0.142,2019-11-30_14-28-24
valence,pmemo_agg,librosa,robust,None,True,RandFor,rmse,0.149,2019-11-30_14-28-24
arousal,pmemo_agg,librosa,robust,None,True,NaiveMean,rmse,0.184,2019-11-30_14-28-24
arousal,pmemo_agg,librosa,robust,None,True,Lasso,rmse,0.184,2019-11-30_14-28-24
arousal,pmemo_agg,librosa,robust,None,True,ElasticNet,rmse,0.184,2019-11-30_14-28-24
arousal,pmemo_agg,librosa,robust,None,True,Ridge,rmse,0.105,2019-11-30_14-28-24
arousal,pmemo_agg,librosa,robust,None,True,kNN,rmse,0.139,2019-11-30_14-28-24
arousal,pmemo_agg,librosa,robust,None,True,SVRrbf,rmse,0.125,2019-11-30_14-28-24
arousal,pmemo_agg,librosa,robust,None,True,SVRpoly,rmse,0.106,2019-11-30_14-28-24
arousal,pmemo_agg,librosa,robust,None,True,SVRlin,rmse,0.106,2019-11-30_14-28-24
arousal,pmemo_agg,librosa,robust,None,True,DecTree,rmse,0.126,2019-11-30_14-28-24
arousal,pmemo_agg,librosa,robust,None,True,RandFor,rmse,0.166,2019-11-30_14-28-24
valence,deam_agg,librosa,robust,None,True,NaiveMean,rmse,0.145,2019-11-30_14-28-24
valence,deam_agg,librosa,robust,None,True,Lasso,rmse,0.145,2019-11-30_14-28-24
valence,deam_agg,librosa,robust,None,True,ElasticNet,rmse,0.145,2019-11-30_14-28-24
valence,deam_agg,librosa,robust,None,True,Ridge,rmse,0.103,2019-11-30_14-28-24
valence,deam_agg,librosa,robust,None,True,kNN,rmse,0.117,2019-11-30_14-28-24
valence,deam_agg,librosa,robust,None,True,SVRrbf,rmse,0.11,2019-11-30_14-28-24
valence,deam_agg,librosa,robust,None,True,SVRpoly,rmse,0.104,2019-11-30_14-28-24
valence,deam_agg,librosa,robust,None,True,SVRlin,rmse,0.104,2019-11-30_14-28-24
valence,deam_agg,librosa,robust,None,True,DecTree,rmse,0.12,2019-11-30_14-28-24
valence,deam_agg,librosa,robust,None,True,RandFor,rmse,0.131,2019-11-30_14-28-24
arousal,deam_agg,librosa,robust,None,True,NaiveMean,rmse,0.162,2019-11-30_14-28-24
arousal,deam_agg,librosa,robust,None,True,Lasso,rmse,0.162,2019-11-30_14-28-24
arousal,deam_agg,librosa,robust,None,True,ElasticNet,rmse,0.162,2019-11-30_14-28-24
arousal,deam_agg,librosa,robust,None,True,Ridge,rmse,0.113,2019-11-30_14-28-24
arousal,deam_agg,librosa,robust,None,True,kNN,rmse,0.124,2019-11-30_14-28-24
arousal,deam_agg,librosa,robust,None,True,SVRrbf,rmse,0.115,2019-11-30_14-28-24
arousal,deam_agg,librosa,robust,None,True,SVRpoly,rmse,0.112,2019-11-30_14-28-24
arousal,deam_agg,librosa,robust,None,True,SVRlin,rmse,0.112,2019-11-30_14-28-24
arousal,deam_agg,librosa,robust,None,True,DecTree,rmse,0.128,2019-11-30_14-28-24
arousal,deam_agg,librosa,robust,None,True,RandFor,rmse,0.145,2019-11-30_14-28-24
valence,minideam,librosa,robust,None,True,NaiveMean,rmse,0.145,2019-11-30_14-28-24
valence,minideam,librosa,robust,None,True,Lasso,rmse,0.145,2019-11-30_14-28-24
valence,minideam,librosa,robust,None,True,ElasticNet,rmse,0.145,2019-11-30_14-28-24
valence,minideam,librosa,robust,None,True,Ridge,rmse,0.279,2019-11-30_14-28-24
valence,minideam,librosa,robust,None,True,kNN,rmse,0.15,2019-11-30_14-28-24
valence,minideam,librosa,robust,None,True,SVRrbf,rmse,0.141,2019-11-30_14-28-24
valence,minideam,librosa,robust,None,True,SVRpoly,rmse,0.252,2019-11-30_14-28-24
valence,minideam,librosa,robust,None,True,SVRlin,rmse,0.259,2019-11-30_14-28-24
valence,minideam,librosa,robust,None,True,DecTree,rmse,0.143,2019-11-30_14-28-24
valence,minideam,librosa,robust,None,True,RandFor,rmse,0.146,2019-11-30_14-28-24
arousal,minideam,librosa,robust,None,True,NaiveMean,rmse,0.162,2019-11-30_14-28-24
arousal,minideam,librosa,robust,None,True,Lasso,rmse,0.162,2019-11-30_14-28-24
arousal,minideam,librosa,robust,None,True,ElasticNet,rmse,0.162,2019-11-30_14-28-24
arousal,minideam,librosa,robust,None,True,Ridge,rmse,0.276,2019-11-30_14-28-24
arousal,minideam,librosa,robust,None,True,kNN,rmse,0.168,2019-11-30_14-28-24
arousal,minideam,librosa,robust,None,True,SVRrbf,rmse,0.156,2019-11-30_14-28-24
arousal,minideam,librosa,robust,None,True,SVRpoly,rmse,0.286,2019-11-30_14-28-24
arousal,minideam,librosa,robust,None,True,SVRlin,rmse,0.326,2019-11-30_14-28-24
arousal,minideam,librosa,robust,None,True,DecTree,rmse,0.165,2019-11-30_14-28-24
arousal,minideam,librosa,robust,None,True,RandFor,rmse,0.167,2019-11-30_14-28-24
valence,minideam_agg,librosa,robust,None,True,NaiveMean,rmse,0.145,2019-11-30_14-28-24
valence,minideam_agg,librosa,robust,None,True,Lasso,rmse,0.145,2019-11-30_14-28-24
valence,minideam_agg,librosa,robust,None,True,ElasticNet,rmse,0.145,2019-11-30_14-28-24
valence,minideam_agg,librosa,robust,None,True,Ridge,rmse,0.104,2019-11-30_14-28-24
valence,minideam_agg,librosa,robust,None,True,kNN,rmse,0.122,2019-11-30_14-28-24
valence,minideam_agg,librosa,robust,None,True,SVRrbf,rmse,0.112,2019-11-30_14-28-24
valence,minideam_agg,librosa,robust,None,True,SVRpoly,rmse,0.104,2019-11-30_14-28-24
valence,minideam_agg,librosa,robust,None,True,SVRlin,rmse,0.105,2019-11-30_14-28-24
valence,minideam_agg,librosa,robust,None,True,DecTree,rmse,0.129,2019-11-30_14-28-24
valence,minideam_agg,librosa,robust,None,True,RandFor,rmse,0.132,2019-11-30_14-28-24
arousal,minideam_agg,librosa,robust,None,True,NaiveMean,rmse,0.162,2019-11-30_14-28-24
arousal,minideam_agg,librosa,robust,None,True,Lasso,rmse,0.162,2019-11-30_14-28-24
arousal,minideam_agg,librosa,robust,None,True,ElasticNet,rmse,0.162,2019-11-30_14-28-24
arousal,minideam_agg,librosa,robust,None,True,Ridge,rmse,0.121,2019-11-30_14-28-24
arousal,minideam_agg,librosa,robust,None,True,kNN,rmse,0.135,2019-11-30_14-28-24
arousal,minideam_agg,librosa,robust,None,True,SVRrbf,rmse,0.126,2019-11-30_14-28-24
arousal,minideam_agg,librosa,robust,None,True,SVRpoly,rmse,0.125,2019-11-30_14-28-24
arousal,minideam_agg,librosa,robust,None,True,SVRlin,rmse,0.125,2019-11-30_14-28-24
arousal,minideam_agg,librosa,robust,None,True,DecTree,rmse,0.15,2019-11-30_14-28-24
arousal,minideam_agg,librosa,robust,None,True,RandFor,rmse,0.149,2019-11-30_14-28-24
valence,pmemobal,librosa,robust,None,True,NaiveMean,rmse,0.158,2019-11-30_14-28-24
valence,pmemobal,librosa,robust,None,True,Lasso,rmse,0.158,2019-11-30_14-28-24
valence,pmemobal,librosa,robust,None,True,ElasticNet,rmse,0.158,2019-11-30_14-28-24
valence,pmemobal,librosa,robust,None,True,Ridge,rmse,3.48019E+12,2019-11-30_14-28-24
valence,pmemobal,librosa,robust,None,True,kNN,rmse,0.178,2019-11-30_14-28-24
valence,pmemobal,librosa,robust,None,True,SVRrbf,rmse,0.158,2019-11-30_14-28-24
valence,pmemobal,librosa,robust,None,True,SVRpoly,rmse,2.42702E+12,2019-11-30_14-28-24
valence,pmemobal,librosa,robust,None,True,SVRlin,rmse,2.42655E+12,2019-11-30_14-28-24
valence,pmemobal,librosa,robust,None,True,DecTree,rmse,0.176,2019-11-30_14-28-24
valence,pmemobal,librosa,robust,None,True,RandFor,rmse,0.162,2019-11-30_14-28-24
arousal,pmemobal,librosa,robust,None,True,NaiveMean,rmse,0.182,2019-11-30_14-28-24
arousal,pmemobal,librosa,robust,None,True,Lasso,rmse,0.182,2019-11-30_14-28-24
arousal,pmemobal,librosa,robust,None,True,ElasticNet,rmse,0.182,2019-11-30_14-28-24
arousal,pmemobal,librosa,robust,None,True,Ridge,rmse,1.60624E+12,2019-11-30_14-28-24
arousal,pmemobal,librosa,robust,None,True,kNN,rmse,0.203,2019-11-30_14-28-24
arousal,pmemobal,librosa,robust,None,True,SVRrbf,rmse,0.183,2019-11-30_14-28-24
arousal,pmemobal,librosa,robust,None,True,SVRpoly,rmse,1.61615E+12,2019-11-30_14-28-24
arousal,pmemobal,librosa,robust,None,True,SVRlin,rmse,1.61245E+12,2019-11-30_14-28-24
arousal,pmemobal,librosa,robust,None,True,DecTree,rmse,0.174,2019-11-30_14-28-24
arousal,pmemobal,librosa,robust,None,True,RandFor,rmse,0.181,2019-11-30_14-28-24
valence,deambal,librosa,robust,None,True,NaiveMean,rmse,0.137,2019-11-30_14-28-24
valence,deambal,librosa,robust,None,True,Lasso,rmse,0.137,2019-11-30_14-28-24
valence,deambal,librosa,robust,None,True,ElasticNet,rmse,0.137,2019-11-30_14-28-24
valence,deambal,librosa,robust,None,True,Ridge,rmse,0.258,2019-11-30_14-28-24
valence,deambal,librosa,robust,None,True,kNN,rmse,0.147,2019-11-30_14-28-24
valence,deambal,librosa,robust,None,True,SVRrbf,rmse,0.134,2019-11-30_14-28-24
valence,deambal,librosa,robust,None,True,SVRpoly,rmse,0.275,2019-11-30_14-28-24
valence,deambal,librosa,robust,None,True,SVRlin,rmse,0.302,2019-11-30_14-28-24
valence,deambal,librosa,robust,None,True,DecTree,rmse,0.144,2019-11-30_14-28-24
valence,deambal,librosa,robust,None,True,RandFor,rmse,0.137,2019-11-30_14-28-24
arousal,deambal,librosa,robust,None,True,NaiveMean,rmse,0.156,2019-11-30_14-28-24
arousal,deambal,librosa,robust,None,True,Lasso,rmse,0.156,2019-11-30_14-28-24
arousal,deambal,librosa,robust,None,True,ElasticNet,rmse,0.156,2019-11-30_14-28-24
arousal,deambal,librosa,robust,None,True,Ridge,rmse,0.305,2019-11-30_14-28-24
arousal,deambal,librosa,robust,None,True,kNN,rmse,0.16,2019-11-30_14-28-24
arousal,deambal,librosa,robust,None,True,SVRrbf,rmse,0.146,2019-11-30_14-28-24
arousal,deambal,librosa,robust,None,True,SVRpoly,rmse,0.325,2019-11-30_14-28-24
arousal,deambal,librosa,robust,None,True,SVRlin,rmse,0.33,2019-11-30_14-28-24
arousal,deambal,librosa,robust,None,True,DecTree,rmse,0.161,2019-11-30_14-28-24
arousal,deambal,librosa,robust,None,True,RandFor,rmse,0.155,2019-11-30_14-28-24
valence,pmemobal_agg,librosa,robust,None,True,NaiveMean,rmse,0.163,2019-11-30_14-28-24
valence,pmemobal_agg,librosa,robust,None,True,Lasso,rmse,0.163,2019-11-30_14-28-24
valence,pmemobal_agg,librosa,robust,None,True,ElasticNet,rmse,0.163,2019-11-30_14-28-24
valence,pmemobal_agg,librosa,robust,None,True,Ridge,rmse,0.133,2019-11-30_14-28-24
valence,pmemobal_agg,librosa,robust,None,True,kNN,rmse,0.154,2019-11-30_14-28-24
valence,pmemobal_agg,librosa,robust,None,True,SVRrbf,rmse,0.141,2019-11-30_14-28-24
valence,pmemobal_agg,librosa,robust,None,True,SVRpoly,rmse,0.137,2019-11-30_14-28-24
valence,pmemobal_agg,librosa,robust,None,True,SVRlin,rmse,0.135,2019-11-30_14-28-24
valence,pmemobal_agg,librosa,robust,None,True,DecTree,rmse,0.156,2019-11-30_14-28-24
valence,pmemobal_agg,librosa,robust,None,True,RandFor,rmse,0.158,2019-11-30_14-28-24
arousal,pmemobal_agg,librosa,robust,None,True,NaiveMean,rmse,0.181,2019-11-30_14-28-24
arousal,pmemobal_agg,librosa,robust,None,True,Lasso,rmse,0.181,2019-11-30_14-28-24
arousal,pmemobal_agg,librosa,robust,None,True,ElasticNet,rmse,0.181,2019-11-30_14-28-24
arousal,pmemobal_agg,librosa,robust,None,True,Ridge,rmse,0.109,2019-11-30_14-28-24
arousal,pmemobal_agg,librosa,robust,None,True,kNN,rmse,0.152,2019-11-30_14-28-24
arousal,pmemobal_agg,librosa,robust,None,True,SVRrbf,rmse,0.144,2019-11-30_14-28-24
arousal,pmemobal_agg,librosa,robust,None,True,SVRpoly,rmse,0.114,2019-11-30_14-28-24
arousal,pmemobal_agg,librosa,robust,None,True,SVRlin,rmse,0.117,2019-11-30_14-28-24
arousal,pmemobal_agg,librosa,robust,None,True,DecTree,rmse,0.159,2019-11-30_14-28-24
arousal,pmemobal_agg,librosa,robust,None,True,RandFor,rmse,0.166,2019-11-30_14-28-24
valence,deambal_agg,librosa,robust,None,True,NaiveMean,rmse,0.14,2019-11-30_14-28-24
valence,deambal_agg,librosa,robust,None,True,Lasso,rmse,0.14,2019-11-30_14-28-24
valence,deambal_agg,librosa,robust,None,True,ElasticNet,rmse,0.14,2019-11-30_14-28-24
valence,deambal_agg,librosa,robust,None,True,Ridge,rmse,0.112,2019-11-30_14-28-24
valence,deambal_agg,librosa,robust,None,True,kNN,rmse,0.125,2019-11-30_14-28-24
valence,deambal_agg,librosa,robust,None,True,SVRrbf,rmse,0.116,2019-11-30_14-28-24
valence,deambal_agg,librosa,robust,None,True,SVRpoly,rmse,0.112,2019-11-30_14-28-24
valence,deambal_agg,librosa,robust,None,True,SVRlin,rmse,0.112,2019-11-30_14-28-24
valence,deambal_agg,librosa,robust,None,True,DecTree,rmse,0.128,2019-11-30_14-28-24
valence,deambal_agg,librosa,robust,None,True,RandFor,rmse,0.132,2019-11-30_14-28-24
arousal,deambal_agg,librosa,robust,None,True,NaiveMean,rmse,0.157,2019-11-30_14-28-24
arousal,deambal_agg,librosa,robust,None,True,Lasso,rmse,0.157,2019-11-30_14-28-24
arousal,deambal_agg,librosa,robust,None,True,ElasticNet,rmse,0.157,2019-11-30_14-28-24
arousal,deambal_agg,librosa,robust,None,True,Ridge,rmse,0.124,2019-11-30_14-28-24
arousal,deambal_agg,librosa,robust,None,True,kNN,rmse,0.132,2019-11-30_14-28-24
arousal,deambal_agg,librosa,robust,None,True,SVRrbf,rmse,0.124,2019-11-30_14-28-24
arousal,deambal_agg,librosa,robust,None,True,SVRpoly,rmse,0.124,2019-11-30_14-28-24
arousal,deambal_agg,librosa,robust,None,True,SVRlin,rmse,0.125,2019-11-30_14-28-24
arousal,deambal_agg,librosa,robust,None,True,DecTree,rmse,0.144,2019-11-30_14-28-24
arousal,deambal_agg,librosa,robust,None,True,RandFor,rmse,0.147,2019-11-30_14-28-24
categorical,dixon,librosa,robust,None,True,Uniform,accuracy,0.23,2019-11-30_14-28-24
categorical,dixon,librosa,robust,None,True,Ridge,accuracy,0.5,2019-11-30_14-28-24
categorical,dixon,librosa,robust,None,True,kNN,accuracy,0.37,2019-11-30_14-28-24
categorical,dixon,librosa,robust,None,True,SVMrbf,accuracy,0.49,2019-11-30_14-28-24
categorical,dixon,librosa,robust,None,True,SVMpoly,accuracy,0.28,2019-11-30_14-28-24
categorical,dixon,librosa,robust,None,True,DecTree,accuracy,0.43,2019-11-30_14-28-24
categorical,dixon,librosa,robust,None,True,RandFor,accuracy,0.28,2019-11-30_14-28-24
categorical,dixon_agg,librosa,robust,None,True,Uniform,accuracy,0.24,2019-11-30_14-28-24
categorical,dixon_agg,librosa,robust,None,True,Ridge,accuracy,0.52,2019-11-30_14-28-24
categorical,dixon_agg,librosa,robust,None,True,kNN,accuracy,0.46,2019-11-30_14-28-24
categorical,dixon_agg,librosa,robust,None,True,SVMrbf,accuracy,0.52,2019-11-30_14-28-24
categorical,dixon_agg,librosa,robust,None,True,SVMpoly,accuracy,0.5,2019-11-30_14-28-24
categorical,dixon_agg,librosa,robust,None,True,DecTree,accuracy,0.43,2019-11-30_14-28-24
categorical,dixon_agg,librosa,robust,None,True,RandFor,accuracy,0.44,2019-11-30_14-28-24
valence,pmdeamo,librosa,robust,None,True,NaiveMean,rmse,0.159,2019-11-30_14-28-24
valence,pmdeamo,librosa,robust,None,True,Lasso,rmse,0.159,2019-11-30_14-28-24
valence,pmdeamo,librosa,robust,None,True,ElasticNet,rmse,0.159,2019-11-30_14-28-24
valence,pmdeamo,librosa,robust,None,True,Ridge,rmse,0.136,2019-11-30_14-28-24
valence,pmdeamo,librosa,robust,None,True,kNN,rmse,0.164,2019-11-30_14-28-24
valence,pmdeamo,librosa,robust,None,True,SVRrbf,rmse,0.133,2019-11-30_14-28-24
valence,pmdeamo,librosa,robust,None,True,SVRpoly,rmse,0.129,2019-11-30_14-28-24
valence,pmdeamo,librosa,robust,None,True,SVRlin,rmse,0.135,2019-11-30_14-28-24
valence,pmdeamo,librosa,robust,None,True,DecTree,rmse,0.138,2019-11-30_14-28-24
valence,pmdeamo,librosa,robust,None,True,RandFor,rmse,0.156,2019-11-30_14-28-24
arousal,pmdeamo,librosa,robust,None,True,NaiveMean,rmse,0.182,2019-11-30_14-28-24
arousal,pmdeamo,librosa,robust,None,True,Lasso,rmse,0.182,2019-11-30_14-28-24
arousal,pmdeamo,librosa,robust,None,True,ElasticNet,rmse,0.182,2019-11-30_14-28-24
arousal,pmdeamo,librosa,robust,None,True,Ridge,rmse,0.144,2019-11-30_14-28-24
arousal,pmdeamo,librosa,robust,None,True,kNN,rmse,0.184,2019-11-30_14-28-24
arousal,pmdeamo,librosa,robust,None,True,SVRrbf,rmse,0.142,2019-11-30_14-28-24
arousal,pmdeamo,librosa,robust,None,True,SVRpoly,rmse,0.164,2019-11-30_14-28-24
arousal,pmdeamo,librosa,robust,None,True,SVRlin,rmse,0.156,2019-11-30_14-28-24
arousal,pmdeamo,librosa,robust,None,True,DecTree,rmse,0.146,2019-11-30_14-28-24
arousal,pmdeamo,librosa,robust,None,True,RandFor,rmse,0.176,2019-11-30_14-28-24
valence,pmdeamo_agg,librosa,robust,None,True,NaiveMean,rmse,0.159,2019-11-30_14-28-24
valence,pmdeamo_agg,librosa,robust,None,True,Lasso,rmse,0.159,2019-11-30_14-28-24
valence,pmdeamo_agg,librosa,robust,None,True,ElasticNet,rmse,0.159,2019-11-30_14-28-24
valence,pmdeamo_agg,librosa,robust,None,True,Ridge,rmse,0.109,2019-11-30_14-28-24
valence,pmdeamo_agg,librosa,robust,None,True,kNN,rmse,0.123,2019-11-30_14-28-24
valence,pmdeamo_agg,librosa,robust,None,True,SVRrbf,rmse,0.116,2019-11-30_14-28-24
valence,pmdeamo_agg,librosa,robust,None,True,SVRpoly,rmse,0.11,2019-11-30_14-28-24
valence,pmdeamo_agg,librosa,robust,None,True,SVRlin,rmse,0.11,2019-11-30_14-28-24
valence,pmdeamo_agg,librosa,robust,None,True,DecTree,rmse,0.126,2019-11-30_14-28-24
valence,pmdeamo_agg,librosa,robust,None,True,RandFor,rmse,0.144,2019-11-30_14-28-24
arousal,pmdeamo_agg,librosa,robust,None,True,NaiveMean,rmse,0.182,2019-11-30_14-28-24
arousal,pmdeamo_agg,librosa,robust,None,True,Lasso,rmse,0.182,2019-11-30_14-28-24
arousal,pmdeamo_agg,librosa,robust,None,True,ElasticNet,rmse,0.182,2019-11-30_14-28-24
arousal,pmdeamo_agg,librosa,robust,None,True,Ridge,rmse,0.119,2019-11-30_14-28-24
arousal,pmdeamo_agg,librosa,robust,None,True,kNN,rmse,0.129,2019-11-30_14-28-24
arousal,pmdeamo_agg,librosa,robust,None,True,SVRrbf,rmse,0.122,2019-11-30_14-28-24
arousal,pmdeamo_agg,librosa,robust,None,True,SVRpoly,rmse,0.12,2019-11-30_14-28-24
arousal,pmdeamo_agg,librosa,robust,None,True,SVRlin,rmse,0.12,2019-11-30_14-28-24
arousal,pmdeamo_agg,librosa,robust,None,True,DecTree,rmse,0.14,2019-11-30_14-28-24
arousal,pmdeamo_agg,librosa,robust,None,True,RandFor,rmse,0.165,2019-11-30_14-28-24
valence,pmdeamobal,librosa,robust,None,True,NaiveMean,rmse,0.153,2019-11-30_14-28-24
valence,pmdeamobal,librosa,robust,None,True,Lasso,rmse,0.153,2019-11-30_14-28-24
valence,pmdeamobal,librosa,robust,None,True,ElasticNet,rmse,0.153,2019-11-30_14-28-24
valence,pmdeamobal,librosa,robust,None,True,Ridge,rmse,0.263,2019-11-30_14-28-24
valence,pmdeamobal,librosa,robust,None,True,kNN,rmse,0.16,2019-11-30_14-28-24
valence,pmdeamobal,librosa,robust,None,True,SVRrbf,rmse,0.146,2019-11-30_14-28-24
valence,pmdeamobal,librosa,robust,None,True,SVRpoly,rmse,0.322,2019-11-30_14-28-24
valence,pmdeamobal,librosa,robust,None,True,SVRlin,rmse,0.398,2019-11-30_14-28-24
valence,pmdeamobal,librosa,robust,None,True,DecTree,rmse,0.165,2019-11-30_14-28-24
valence,pmdeamobal,librosa,robust,None,True,RandFor,rmse,0.153,2019-11-30_14-28-24
arousal,pmdeamobal,librosa,robust,None,True,NaiveMean,rmse,0.176,2019-11-30_14-28-24
arousal,pmdeamobal,librosa,robust,None,True,Lasso,rmse,0.176,2019-11-30_14-28-24
