dataset,extraction,scaling,exp_var,pca_comp,date
pmemo,librosa,minmax,0.98,197,2019-12-20_14-16-46
pmemo,librosa,minmax,0.98,198,2019-12-20_14-16-46
pmemo,librosa,minmax,0.98,199,2019-12-20_14-16-46
pmemo,librosa,minmax,0.98,200,2019-12-20_14-16-46
pmemo,librosa,minmax,0.98,201,2019-12-20_14-16-46
pmemo,librosa,minmax,0.98,202,2019-12-20_14-16-46
pmemo,librosa,minmax,0.98,203,2019-12-20_14-16-46
pmemo,librosa,minmax,0.98,204,2019-12-20_14-16-46
pmemo,librosa,minmax,0.98,205,2019-12-20_14-16-46
pmemo,librosa,minmax,0.98,206,2019-12-20_14-16-46
pmemo,librosa,minmax,0.98,207,2019-12-20_14-16-46
pmemo,librosa,minmax,0.98,208,2019-12-20_14-16-46
pmemo,librosa,minmax,0.98,209,2019-12-20_14-16-46
pmemo,librosa,minmax,0.98,210,2019-12-20_14-16-46
pmemo,librosa,minmax,0.98,211,2019-12-20_14-16-46
pmemo,librosa,minmax,0.99,212,2019-12-20_14-16-46
pmemo,librosa,minmax,0.99,213,2019-12-20_14-16-46
pmemo,librosa,minmax,0.99,214,2019-12-20_14-16-46
pmemo,librosa,minmax,0.99,215,2019-12-20_14-16-46
pmemo,librosa,minmax,0.99,216,2019-12-20_14-16-46
pmemo,librosa,minmax,0.99,217,2019-12-20_14-16-46
pmemo,librosa,minmax,0.99,218,2019-12-20_14-16-46
pmemo,librosa,minmax,0.99,219,2019-12-20_14-16-46
pmemo,librosa,minmax,0.99,220,2019-12-20_14-16-46
pmemo,librosa,minmax,0.99,221,2019-12-20_14-16-46
pmemo,librosa,minmax,0.99,222,2019-12-20_14-16-46
pmemo,librosa,minmax,0.99,223,2019-12-20_14-16-46
pmemo,librosa,minmax,0.99,224,2019-12-20_14-16-46
pmemo,librosa,minmax,0.99,225,2019-12-20_14-16-46
pmemo,librosa,minmax,0.99,226,2019-12-20_14-16-46
pmemo,librosa,minmax,0.99,227,2019-12-20_14-16-46
pmemo,librosa,minmax,0.99,228,2019-12-20_14-16-46
pmemo,librosa,minmax,0.99,229,2019-12-20_14-16-46
pmemo,librosa,minmax,0.99,230,2019-12-20_14-16-46
pmemo,librosa,minmax,0.99,231,2019-12-20_14-16-46
pmemo,librosa,minmax,0.99,232,2019-12-20_14-16-46
pmemo,librosa,minmax,0.99,233,2019-12-20_14-16-46
pmemo,librosa,minmax,0.99,234,2019-12-20_14-16-46
pmemo,librosa,minmax,0.99,235,2019-12-20_14-16-46
pmemo,librosa,minmax,0.99,236,2019-12-20_14-16-46
pmemo,librosa,robust,1,None,2019-12-20_14-16-46
pmemo,librosa,robust,0.17,1,2019-12-20_14-16-46
pmemo,librosa,robust,0.27,2,2019-12-20_14-16-46
pmemo,librosa,robust,0.32,3,2019-12-20_14-16-46
pmemo,librosa,robust,0.37,4,2019-12-20_14-16-46
pmemo,librosa,robust,0.41,5,2019-12-20_14-16-46
pmemo,librosa,robust,0.45,6,2019-12-20_14-16-46
pmemo,librosa,robust,0.48,7,2019-12-20_14-16-46
pmemo,librosa,robust,0.5,8,2019-12-20_14-16-46
pmemo,librosa,robust,0.52,9,2019-12-20_14-16-46
pmemo,librosa,robust,0.54,10,2019-12-20_14-16-46
pmemo,librosa,robust,0.56,11,2019-12-20_14-16-46
pmemo,librosa,robust,0.57,12,2019-12-20_14-16-46
pmemo,librosa,robust,0.59,13,2019-12-20_14-16-46
pmemo,librosa,robust,0.6,14,2019-12-20_14-16-46
pmemo,librosa,robust,0.62,15,2019-12-20_14-16-46
pmemo,librosa,robust,0.63,16,2019-12-20_14-16-46
pmemo,librosa,robust,0.64,17,2019-12-20_14-16-46
pmemo,librosa,robust,0.65,18,2019-12-20_14-16-46
pmemo,librosa,robust,0.66,19,2019-12-20_14-16-46
pmemo,librosa,robust,0.67,20,2019-12-20_14-16-46
pmemo,librosa,robust,0.68,21,2019-12-20_14-16-46
pmemo,librosa,robust,0.69,22,2019-12-20_14-16-46
pmemo,librosa,robust,0.7,23,2019-12-20_14-16-46
pmemo,librosa,robust,0.71,24,2019-12-20_14-16-46
pmemo,librosa,robust,0.72,25,2019-12-20_14-16-46
pmemo,librosa,robust,0.72,26,2019-12-20_14-16-46
pmemo,librosa,robust,0.73,27,2019-12-20_14-16-46
pmemo,librosa,robust,0.74,28,2019-12-20_14-16-46
pmemo,librosa,robust,0.74,29,2019-12-20_14-16-46
pmemo,librosa,robust,0.75,30,2019-12-20_14-16-46
pmemo,librosa,robust,0.75,31,2019-12-20_14-16-46
pmemo,librosa,robust,0.76,32,2019-12-20_14-16-46
pmemo,librosa,robust,0.76,33,2019-12-20_14-16-46
pmemo,librosa,robust,0.77,34,2019-12-20_14-16-46
pmemo,librosa,robust,0.77,35,2019-12-20_14-16-46
pmemo,librosa,robust,0.78,36,2019-12-20_14-16-46
pmemo,librosa,robust,0.78,37,2019-12-20_14-16-46
pmemo,librosa,robust,0.79,38,2019-12-20_14-16-46
pmemo,librosa,robust,0.79,39,2019-12-20_14-16-46
pmemo,librosa,robust,0.8,40,2019-12-20_14-16-46
pmemo,librosa,robust,0.8,41,2019-12-20_14-16-46
pmemo,librosa,robust,0.8,42,2019-12-20_14-16-46
pmemo,librosa,robust,0.81,43,2019-12-20_14-16-46
pmemo,librosa,robust,0.81,44,2019-12-20_14-16-46
pmemo,librosa,robust,0.82,45,2019-12-20_14-16-46
pmemo,librosa,robust,0.82,46,2019-12-20_14-16-46
pmemo,librosa,robust,0.82,47,2019-12-20_14-16-46
pmemo,librosa,robust,0.83,48,2019-12-20_14-16-46
pmemo,librosa,robust,0.83,49,2019-12-20_14-16-46
pmemo,librosa,robust,0.83,50,2019-12-20_14-16-46
pmemo,librosa,robust,0.84,51,2019-12-20_14-16-46
pmemo,librosa,robust,0.84,52,2019-12-20_14-16-46
pmemo,librosa,robust,0.84,53,2019-12-20_14-16-46
pmemo,librosa,robust,0.85,54,2019-12-20_14-16-46
pmemo,librosa,robust,0.85,55,2019-12-20_14-16-46
pmemo,librosa,robust,0.85,56,2019-12-20_14-16-46
pmemo,librosa,robust,0.85,57,2019-12-20_14-16-46
pmemo,librosa,robust,0.86,58,2019-12-20_14-16-46
pmemo,librosa,robust,0.86,59,2019-12-20_14-16-46
pmemo,librosa,robust,0.86,60,2019-12-20_14-16-46
pmemo,librosa,robust,0.86,61,2019-12-20_14-16-46
pmemo,librosa,robust,0.87,62,2019-12-20_14-16-46
pmemo,librosa,robust,0.87,63,2019-12-20_14-16-46
pmemo,librosa,robust,0.87,64,2019-12-20_14-16-46
pmemo,librosa,robust,0.87,65,2019-12-20_14-16-46
pmemo,librosa,robust,0.88,66,2019-12-20_14-16-46
pmemo,librosa,robust,0.88,67,2019-12-20_14-16-46
pmemo,librosa,robust,0.88,68,2019-12-20_14-16-46
pmemo,librosa,robust,0.88,69,2019-12-20_14-16-46
pmemo,librosa,robust,0.88,70,2019-12-20_14-16-46
pmemo,librosa,robust,0.89,71,2019-12-20_14-16-46
pmemo,librosa,robust,0.89,72,2019-12-20_14-16-46
pmemo,librosa,robust,0.89,73,2019-12-20_14-16-46
pmemo,librosa,robust,0.89,74,2019-12-20_14-16-46
pmemo,librosa,robust,0.89,75,2019-12-20_14-16-46
pmemo,librosa,robust,0.9,76,2019-12-20_14-16-46
pmemo,librosa,robust,0.9,77,2019-12-20_14-16-46
pmemo,librosa,robust,0.9,78,2019-12-20_14-16-46
pmemo,librosa,robust,0.9,79,2019-12-20_14-16-46
pmemo,librosa,robust,0.9,80,2019-12-20_14-16-46
pmemo,librosa,robust,0.9,81,2019-12-20_14-16-46
pmemo,librosa,robust,0.91,82,2019-12-20_14-16-46
pmemo,librosa,robust,0.91,83,2019-12-20_14-16-46
pmemo,librosa,robust,0.91,84,2019-12-20_14-16-46
pmemo,librosa,robust,0.91,85,2019-12-20_14-16-46
pmemo,librosa,robust,0.91,86,2019-12-20_14-16-46
pmemo,librosa,robust,0.91,87,2019-12-20_14-16-46
pmemo,librosa,robust,0.91,88,2019-12-20_14-16-46
pmemo,librosa,robust,0.92,89,2019-12-20_14-16-46
pmemo,librosa,robust,0.92,90,2019-12-20_14-16-46
pmemo,librosa,robust,0.92,91,2019-12-20_14-16-46
pmemo,librosa,robust,0.92,92,2019-12-20_14-16-46
pmemo,librosa,robust,0.92,93,2019-12-20_14-16-46
pmemo,librosa,robust,0.92,94,2019-12-20_14-16-46
pmemo,librosa,robust,0.92,95,2019-12-20_14-16-46
pmemo,librosa,robust,0.92,96,2019-12-20_14-16-46
pmemo,librosa,robust,0.93,97,2019-12-20_14-16-46
pmemo,librosa,robust,0.93,98,2019-12-20_14-16-46
pmemo,librosa,robust,0.93,99,2019-12-20_14-16-46
pmemo,librosa,robust,0.93,100,2019-12-20_14-16-46
pmemo,librosa,robust,0.93,101,2019-12-20_14-16-46
pmemo,librosa,robust,0.93,102,2019-12-20_14-16-46
pmemo,librosa,robust,0.93,103,2019-12-20_14-16-46
pmemo,librosa,robust,0.93,104,2019-12-20_14-16-46
pmemo,librosa,robust,0.93,105,2019-12-20_14-16-46
pmemo,librosa,robust,0.94,106,2019-12-20_14-16-46
pmemo,librosa,robust,0.94,107,2019-12-20_14-16-46
pmemo,librosa,robust,0.94,108,2019-12-20_14-16-46
pmemo,librosa,robust,0.94,109,2019-12-20_14-16-46
pmemo,librosa,robust,0.94,110,2019-12-20_14-16-46
pmemo,librosa,robust,0.94,111,2019-12-20_14-16-46
pmemo,librosa,robust,0.94,112,2019-12-20_14-16-46
pmemo,librosa,robust,0.94,113,2019-12-20_14-16-46
pmemo,librosa,robust,0.94,114,2019-12-20_14-16-46
pmemo,librosa,robust,0.94,115,2019-12-20_14-16-46
pmemo,librosa,robust,0.94,116,2019-12-20_14-16-46
pmemo,librosa,robust,0.95,117,2019-12-20_14-16-46
pmemo,librosa,robust,0.95,118,2019-12-20_14-16-46
pmemo,librosa,robust,0.95,119,2019-12-20_14-16-46
pmemo,librosa,robust,0.95,120,2019-12-20_14-16-46
pmemo,librosa,robust,0.95,121,2019-12-20_14-16-46
pmemo,librosa,robust,0.95,122,2019-12-20_14-16-46
pmemo,librosa,robust,0.95,123,2019-12-20_14-16-46
pmemo,librosa,robust,0.95,124,2019-12-20_14-16-46
pmemo,librosa,robust,0.95,125,2019-12-20_14-16-46
pmemo,librosa,robust,0.95,126,2019-12-20_14-16-46
pmemo,librosa,robust,0.95,127,2019-12-20_14-16-46
pmemo,librosa,robust,0.95,128,2019-12-20_14-16-46
pmemo,librosa,robust,0.95,129,2019-12-20_14-16-46
pmemo,librosa,robust,0.96,130,2019-12-20_14-16-46
pmemo,librosa,robust,0.96,131,2019-12-20_14-16-46
pmemo,librosa,robust,0.96,132,2019-12-20_14-16-46
pmemo,librosa,robust,0.96,133,2019-12-20_14-16-46
pmemo,librosa,robust,0.96,134,2019-12-20_14-16-46
pmemo,librosa,robust,0.96,135,2019-12-20_14-16-46
pmemo,librosa,robust,0.96,136,2019-12-20_14-16-46
pmemo,librosa,robust,0.96,137,2019-12-20_14-16-46
pmemo,librosa,robust,0.96,138,2019-12-20_14-16-46
pmemo,librosa,robust,0.96,139,2019-12-20_14-16-46
pmemo,librosa,robust,0.96,140,2019-12-20_14-16-46
pmemo,librosa,robust,0.96,141,2019-12-20_14-16-46
pmemo,librosa,robust,0.96,142,2019-12-20_14-16-46
pmemo,librosa,robust,0.96,143,2019-12-20_14-16-46
pmemo,librosa,robust,0.96,144,2019-12-20_14-16-46
pmemo,librosa,robust,0.96,145,2019-12-20_14-16-46
pmemo,librosa,robust,0.96,146,2019-12-20_14-16-46
pmemo,librosa,robust,0.96,147,2019-12-20_14-16-46
pmemo,librosa,robust,0.97,148,2019-12-20_14-16-46
pmemo,librosa,robust,0.97,149,2019-12-20_14-16-46
pmemo,librosa,robust,0.97,150,2019-12-20_14-16-46
pmemo,librosa,robust,0.97,151,2019-12-20_14-16-46
pmemo,librosa,robust,0.97,152,2019-12-20_14-16-46
pmemo,librosa,robust,0.97,153,2019-12-20_14-16-46
pmemo,librosa,robust,0.97,154,2019-12-20_14-16-46
pmemo,librosa,robust,0.97,155,2019-12-20_14-16-46
pmemo,librosa,robust,0.97,156,2019-12-20_14-16-46
pmemo,librosa,robust,0.97,157,2019-12-20_14-16-46
pmemo,librosa,robust,0.97,158,2019-12-20_14-16-46
pmemo,librosa,robust,0.97,159,2019-12-20_14-16-46
pmemo,librosa,robust,0.97,160,2019-12-20_14-16-46
pmemo,librosa,robust,0.97,161,2019-12-20_14-16-46
pmemo,librosa,robust,0.97,162,2019-12-20_14-16-46
pmemo,librosa,robust,0.97,163,2019-12-20_14-16-46
pmemo,librosa,robust,0.97,164,2019-12-20_14-16-46
pmemo,librosa,robust,0.97,165,2019-12-20_14-16-46
pmemo,librosa,robust,0.97,166,2019-12-20_14-16-46
pmemo,librosa,robust,0.97,167,2019-12-20_14-16-46
pmemo,librosa,robust,0.97,168,2019-12-20_14-16-46
pmemo,librosa,robust,0.97,169,2019-12-20_14-16-46
pmemo,librosa,robust,0.97,170,2019-12-20_14-16-46
pmemo,librosa,robust,0.97,171,2019-12-20_14-16-46
pmemo,librosa,robust,0.98,172,2019-12-20_14-16-46
pmemo,librosa,robust,0.98,173,2019-12-20_14-16-46
pmemo,librosa,robust,0.98,174,2019-12-20_14-16-46
pmemo,librosa,robust,0.98,175,2019-12-20_14-16-46
pmemo,librosa,robust,0.98,176,2019-12-20_14-16-46
pmemo,librosa,robust,0.98,177,2019-12-20_14-16-46
pmemo,librosa,robust,0.98,178,2019-12-20_14-16-46
pmemo,librosa,robust,0.98,179,2019-12-20_14-16-46
pmemo,librosa,robust,0.98,180,2019-12-20_14-16-46
pmemo,librosa,robust,0.98,181,2019-12-20_14-16-46
pmemo,librosa,robust,0.98,182,2019-12-20_14-16-46
pmemo,librosa,robust,0.98,183,2019-12-20_14-16-46
pmemo,librosa,robust,0.98,184,2019-12-20_14-16-46
pmemo,librosa,robust,0.98,185,2019-12-20_14-16-46
pmemo,librosa,robust,0.98,186,2019-12-20_14-16-46
pmemo,librosa,robust,0.98,187,2019-12-20_14-16-46
pmemo,librosa,robust,0.98,188,2019-12-20_14-16-46
pmemo,librosa,robust,0.98,189,2019-12-20_14-16-46
pmemo,librosa,robust,0.98,190,2019-12-20_14-16-46
pmemo,librosa,robust,0.98,191,2019-12-20_14-16-46
pmemo,librosa,robust,0.98,192,2019-12-20_14-16-46
pmemo,librosa,robust,0.98,193,2019-12-20_14-16-46
pmemo,librosa,robust,0.98,194,2019-12-20_14-16-46
pmemo,librosa,robust,0.98,195,2019-12-20_14-16-46
pmemo,librosa,robust,0.98,196,2019-12-20_14-16-46
pmemo,librosa,robust,0.98,197,2019-12-20_14-16-46
pmemo,librosa,robust,0.98,198,2019-12-20_14-16-46
pmemo,librosa,robust,0.98,199,2019-12-20_14-16-46
pmemo,librosa,robust,0.98,200,2019-12-20_14-16-46
pmemo,librosa,robust,0.98,201,2019-12-20_14-16-46
pmemo,librosa,robust,0.98,202,2019-12-20_14-16-46
pmemo,librosa,robust,0.98,203,2019-12-20_14-16-46
pmemo,librosa,robust,0.98,204,2019-12-20_14-16-46
pmemo,librosa,robust,0.98,205,2019-12-20_14-16-46
pmemo,librosa,robust,0.98,206,2019-12-20_14-16-46
pmemo,librosa,robust,0.99,207,2019-12-20_14-16-46
pmemo,librosa,robust,0.99,208,2019-12-20_14-16-46
pmemo,librosa,robust,0.99,209,2019-12-20_14-16-46
pmemo,librosa,robust,0.99,210,2019-12-20_14-16-46
pmemo,librosa,robust,0.99,211,2019-12-20_14-16-46
pmemo,librosa,robust,0.99,212,2019-12-20_14-16-46
pmemo,librosa,robust,0.99,213,2019-12-20_14-16-46
pmemo,librosa,robust,0.99,214,2019-12-20_14-16-46
pmemo,librosa,robust,0.99,215,2019-12-20_14-16-46
pmemo,librosa,robust,0.99,216,2019-12-20_14-16-46
pmemo,librosa,robust,0.99,217,2019-12-20_14-16-46
pmemo,librosa,robust,0.99,218,2019-12-20_14-16-46
pmemo,librosa,robust,0.99,219,2019-12-20_14-16-46
pmemo,librosa,robust,0.99,220,2019-12-20_14-16-46
pmemo,librosa,robust,0.99,221,2019-12-20_14-16-46
pmemo,librosa,robust,0.99,222,2019-12-20_14-16-46
pmemo,librosa,robust,0.99,223,2019-12-20_14-16-46
pmemo,librosa,robust,0.99,224,2019-12-20_14-16-46
pmemo,librosa,robust,0.99,225,2019-12-20_14-16-46
pmemo,librosa,robust,0.99,226,2019-12-20_14-16-46
pmemo,librosa,robust,0.99,227,2019-12-20_14-16-46
pmemo,librosa,robust,0.99,228,2019-12-20_14-16-46
pmemo,librosa,robust,0.99,229,2019-12-20_14-16-46
pmemo,librosa,robust,0.99,230,2019-12-20_14-16-46
pmemo,librosa,robust,0.99,231,2019-12-20_14-16-46
pmemo,librosa,robust,0.99,232,2019-12-20_14-16-46
pmemo,librosa,robust,0.99,233,2019-12-20_14-16-46
pmemo,librosa,robust,0.99,234,2019-12-20_14-16-46
deam,librosa,standard,1,None,2019-12-20_14-16-46
deam,librosa,standard,0.21,1,2019-12-20_14-16-46
deam,librosa,standard,0.29,2,2019-12-20_14-16-46
deam,librosa,standard,0.36,3,2019-12-20_14-16-46
deam,librosa,standard,0.4,4,2019-12-20_14-16-46
deam,librosa,standard,0.43,5,2019-12-20_14-16-46
deam,librosa,standard,0.46,6,2019-12-20_14-16-46
deam,librosa,standard,0.48,7,2019-12-20_14-16-46
deam,librosa,standard,0.5,8,2019-12-20_14-16-46
deam,librosa,standard,0.52,9,2019-12-20_14-16-46
deam,librosa,standard,0.53,10,2019-12-20_14-16-46
deam,librosa,standard,0.55,11,2019-12-20_14-16-46
deam,librosa,standard,0.56,12,2019-12-20_14-16-46
deam,librosa,standard,0.57,13,2019-12-20_14-16-46
deam,librosa,standard,0.59,14,2019-12-20_14-16-46
deam,librosa,standard,0.6,15,2019-12-20_14-16-46
deam,librosa,standard,0.61,16,2019-12-20_14-16-46
deam,librosa,standard,0.62,17,2019-12-20_14-16-46
deam,librosa,standard,0.63,18,2019-12-20_14-16-46
deam,librosa,standard,0.64,19,2019-12-20_14-16-46
deam,librosa,standard,0.65,20,2019-12-20_14-16-46
deam,librosa,standard,0.66,21,2019-12-20_14-16-46
deam,librosa,standard,0.67,22,2019-12-20_14-16-46
deam,librosa,standard,0.67,23,2019-12-20_14-16-46
deam,librosa,standard,0.68,24,2019-12-20_14-16-46
deam,librosa,standard,0.69,25,2019-12-20_14-16-46
deam,librosa,standard,0.7,26,2019-12-20_14-16-46
deam,librosa,standard,0.7,27,2019-12-20_14-16-46
deam,librosa,standard,0.71,28,2019-12-20_14-16-46
deam,librosa,standard,0.71,29,2019-12-20_14-16-46
deam,librosa,standard,0.72,30,2019-12-20_14-16-46
deam,librosa,standard,0.72,31,2019-12-20_14-16-46
deam,librosa,standard,0.73,32,2019-12-20_14-16-46
deam,librosa,standard,0.73,33,2019-12-20_14-16-46
deam,librosa,standard,0.74,34,2019-12-20_14-16-46
deam,librosa,standard,0.74,35,2019-12-20_14-16-46
deam,librosa,standard,0.75,36,2019-12-20_14-16-46
deam,librosa,standard,0.75,37,2019-12-20_14-16-46
deam,librosa,standard,0.76,38,2019-12-20_14-16-46
deam,librosa,standard,0.76,39,2019-12-20_14-16-46
deam,librosa,standard,0.77,40,2019-12-20_14-16-46
deam,librosa,standard,0.77,41,2019-12-20_14-16-46
deam,librosa,standard,0.77,42,2019-12-20_14-16-46
deam,librosa,standard,0.78,43,2019-12-20_14-16-46
deam,librosa,standard,0.78,44,2019-12-20_14-16-46
deam,librosa,standard,0.78,45,2019-12-20_14-16-46
deam,librosa,standard,0.79,46,2019-12-20_14-16-46
deam,librosa,standard,0.79,47,2019-12-20_14-16-46
deam,librosa,standard,0.79,48,2019-12-20_14-16-46
deam,librosa,standard,0.8,49,2019-12-20_14-16-46
deam,librosa,standard,0.8,50,2019-12-20_14-16-46
deam,librosa,standard,0.8,51,2019-12-20_14-16-46
deam,librosa,standard,0.81,52,2019-12-20_14-16-46
deam,librosa,standard,0.81,53,2019-12-20_14-16-46
deam,librosa,standard,0.81,54,2019-12-20_14-16-46
deam,librosa,standard,0.82,55,2019-12-20_14-16-46
deam,librosa,standard,0.82,56,2019-12-20_14-16-46
deam,librosa,standard,0.82,57,2019-12-20_14-16-46
deam,librosa,standard,0.82,58,2019-12-20_14-16-46
deam,librosa,standard,0.83,59,2019-12-20_14-16-46
deam,librosa,standard,0.83,60,2019-12-20_14-16-46
deam,librosa,standard,0.83,61,2019-12-20_14-16-46
deam,librosa,standard,0.83,62,2019-12-20_14-16-46
deam,librosa,standard,0.84,63,2019-12-20_14-16-46
deam,librosa,standard,0.84,64,2019-12-20_14-16-46
deam,librosa,standard,0.84,65,2019-12-20_14-16-46
deam,librosa,standard,0.84,66,2019-12-20_14-16-46
deam,librosa,standard,0.85,67,2019-12-20_14-16-46
deam,librosa,standard,0.85,68,2019-12-20_14-16-46
deam,librosa,standard,0.85,69,2019-12-20_14-16-46
deam,librosa,standard,0.85,70,2019-12-20_14-16-46
deam,librosa,standard,0.86,71,2019-12-20_14-16-46
deam,librosa,standard,0.86,72,2019-12-20_14-16-46
deam,librosa,standard,0.86,73,2019-12-20_14-16-46
deam,librosa,standard,0.86,74,2019-12-20_14-16-46
deam,librosa,standard,0.86,75,2019-12-20_14-16-46
deam,librosa,standard,0.87,76,2019-12-20_14-16-46
deam,librosa,standard,0.87,77,2019-12-20_14-16-46
deam,librosa,standard,0.87,78,2019-12-20_14-16-46
deam,librosa,standard,0.87,79,2019-12-20_14-16-46
deam,librosa,standard,0.87,80,2019-12-20_14-16-46
deam,librosa,standard,0.88,81,2019-12-20_14-16-46
deam,librosa,standard,0.88,82,2019-12-20_14-16-46
deam,librosa,standard,0.88,83,2019-12-20_14-16-46
deam,librosa,standard,0.88,84,2019-12-20_14-16-46
deam,librosa,standard,0.88,85,2019-12-20_14-16-46
deam,librosa,standard,0.88,86,2019-12-20_14-16-46
deam,librosa,standard,0.89,87,2019-12-20_14-16-46
deam,librosa,standard,0.89,88,2019-12-20_14-16-46
deam,librosa,standard,0.89,89,2019-12-20_14-16-46
deam,librosa,standard,0.89,90,2019-12-20_14-16-46
deam,librosa,standard,0.89,91,2019-12-20_14-16-46
deam,librosa,standard,0.89,92,2019-12-20_14-16-46
deam,librosa,standard,0.89,93,2019-12-20_14-16-46
deam,librosa,standard,0.9,94,2019-12-20_14-16-46
deam,librosa,standard,0.9,95,2019-12-20_14-16-46
deam,librosa,standard,0.9,96,2019-12-20_14-16-46
deam,librosa,standard,0.9,97,2019-12-20_14-16-46
deam,librosa,standard,0.9,98,2019-12-20_14-16-46
deam,librosa,standard,0.9,99,2019-12-20_14-16-46
deam,librosa,standard,0.9,100,2019-12-20_14-16-46
deam,librosa,standard,0.91,101,2019-12-20_14-16-46
deam,librosa,standard,0.91,102,2019-12-20_14-16-46
deam,librosa,standard,0.91,103,2019-12-20_14-16-46
deam,librosa,standard,0.91,104,2019-12-20_14-16-46
deam,librosa,standard,0.91,105,2019-12-20_14-16-46
deam,librosa,standard,0.91,106,2019-12-20_14-16-46
deam,librosa,standard,0.91,107,2019-12-20_14-16-46
deam,librosa,standard,0.91,108,2019-12-20_14-16-46
deam,librosa,standard,0.92,109,2019-12-20_14-16-46
deam,librosa,standard,0.92,110,2019-12-20_14-16-46
deam,librosa,standard,0.92,111,2019-12-20_14-16-46
deam,librosa,standard,0.92,112,2019-12-20_14-16-46
deam,librosa,standard,0.92,113,2019-12-20_14-16-46
deam,librosa,standard,0.92,114,2019-12-20_14-16-46
deam,librosa,standard,0.92,115,2019-12-20_14-16-46
deam,librosa,standard,0.92,116,2019-12-20_14-16-46
deam,librosa,standard,0.92,117,2019-12-20_14-16-46
deam,librosa,standard,0.93,118,2019-12-20_14-16-46
deam,librosa,standard,0.93,119,2019-12-20_14-16-46
deam,librosa,standard,0.93,120,2019-12-20_14-16-46
deam,librosa,standard,0.93,121,2019-12-20_14-16-46
deam,librosa,standard,0.93,122,2019-12-20_14-16-46
deam,librosa,standard,0.93,123,2019-12-20_14-16-46
deam,librosa,standard,0.93,124,2019-12-20_14-16-46
deam,librosa,standard,0.93,125,2019-12-20_14-16-46
deam,librosa,standard,0.93,126,2019-12-20_14-16-46
deam,librosa,standard,0.93,127,2019-12-20_14-16-46
deam,librosa,standard,0.94,128,2019-12-20_14-16-46
deam,librosa,standard,0.94,129,2019-12-20_14-16-46
deam,librosa,standard,0.94,130,2019-12-20_14-16-46
deam,librosa,standard,0.94,131,2019-12-20_14-16-46
deam,librosa,standard,0.94,132,2019-12-20_14-16-46
deam,librosa,standard,0.94,133,2019-12-20_14-16-46
deam,librosa,standard,0.94,134,2019-12-20_14-16-46
deam,librosa,standard,0.94,135,2019-12-20_14-16-46
deam,librosa,standard,0.94,136,2019-12-20_14-16-46
deam,librosa,standard,0.94,137,2019-12-20_14-16-46
deam,librosa,standard,0.94,138,2019-12-20_14-16-46
deam,librosa,standard,0.94,139,2019-12-20_14-16-46
deam,librosa,standard,0.95,140,2019-12-20_14-16-46
deam,librosa,standard,0.95,141,2019-12-20_14-16-46
deam,librosa,standard,0.95,142,2019-12-20_14-16-46
deam,librosa,standard,0.95,143,2019-12-20_14-16-46
deam,librosa,standard,0.95,144,2019-12-20_14-16-46
deam,librosa,standard,0.95,145,2019-12-20_14-16-46
deam,librosa,standard,0.95,146,2019-12-20_14-16-46
deam,librosa,standard,0.95,147,2019-12-20_14-16-46
deam,librosa,standard,0.95,148,2019-12-20_14-16-46
deam,librosa,standard,0.95,149,2019-12-20_14-16-46
deam,librosa,standard,0.95,150,2019-12-20_14-16-46
deam,librosa,standard,0.95,151,2019-12-20_14-16-46
deam,librosa,standard,0.95,152,2019-12-20_14-16-46
deam,librosa,standard,0.95,153,2019-12-20_14-16-46
deam,librosa,standard,0.95,154,2019-12-20_14-16-46
deam,librosa,standard,0.96,155,2019-12-20_14-16-46
deam,librosa,standard,0.96,156,2019-12-20_14-16-46
deam,librosa,standard,0.96,157,2019-12-20_14-16-46
deam,librosa,standard,0.96,158,2019-12-20_14-16-46
deam,librosa,standard,0.96,159,2019-12-20_14-16-46
deam,librosa,standard,0.96,160,2019-12-20_14-16-46
deam,librosa,standard,0.96,161,2019-12-20_14-16-46
deam,librosa,standard,0.96,162,2019-12-20_14-16-46
deam,librosa,standard,0.96,163,2019-12-20_14-16-46
deam,librosa,standard,0.96,164,2019-12-20_14-16-46
deam,librosa,standard,0.96,165,2019-12-20_14-16-46
deam,librosa,standard,0.96,166,2019-12-20_14-16-46
deam,librosa,standard,0.96,167,2019-12-20_14-16-46
deam,librosa,standard,0.96,168,2019-12-20_14-16-46
deam,librosa,standard,0.96,169,2019-12-20_14-16-46
deam,librosa,standard,0.96,170,2019-12-20_14-16-46
deam,librosa,standard,0.96,171,2019-12-20_14-16-46
deam,librosa,standard,0.97,172,2019-12-20_14-16-46
deam,librosa,standard,0.97,173,2019-12-20_14-16-46
deam,librosa,standard,0.97,174,2019-12-20_14-16-46
deam,librosa,standard,0.97,175,2019-12-20_14-16-46
deam,librosa,standard,0.97,176,2019-12-20_14-16-46
deam,librosa,standard,0.97,177,2019-12-20_14-16-46
deam,librosa,standard,0.97,178,2019-12-20_14-16-46
